"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Congo, Rep.","COG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","528729.957936355","558271.557632916","572126.985433557","534623.923891528","540122.547769183","544651.322134649","536656.40025947","532517.565432149","556687.034801625","581198.816670624","599818.807724175","626857.114935821","660068.086645659","692407.837684524","724053.720183454","758589.617475256","747085.03525319","664125.020789802","689988.107928143","740568.129977568","851906.890597791","980159.588321276","1185664.13932989","1229401.78211689","1282801.12536559","1230792.53497893","1113209.08553326","1083202.75872429","1070858.64690858","1067401.62256576","1047732.72120846","1042750.85620822","1040158.56898191","999940.314412722","917431.118488192","927513.647474905","940848.652019874","915195.912200791","928755.030231421","880664.436372892","911767.669423691","911389.065089256","930893.578134704","912595.484905622","912594.240586456","948564.992953942","986678.250871877","888311.842790854","913779.602539627","980159.137082219","1033778.44573078","1022789.80364117","1093517.48523874","1059651.86943894","1103100.55545954","1081235.49330555","963704.645271952","887944.023606006","846582.350097153","835747.074640966","764827.368141829","754313.63893484","747315.539218545","743363.171076286","",
"Colombia","COL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5377262.11227852","5479239.98864755","5600459.95497688","5610528.56302183","5779699.83066109","5812563.39049097","5942418.88706051","6016685.38177458","6202387.86650097","6410579.30285825","6638470.37894208","6866784.81113833","7223828.87319971","7534815.04408392","7790447.28814531","7796889.57218624","7989584.5865741","8139424.63879918","8631783.61158008","8894576.93806924","9049282.47614645","9044403.43968411","8921429.8169848","8851447.10624734","8938988.52307517","9019672.31768521","9349913.21763512","9651517.33602427","9840171.15066871","9969325.67214682","10183484.3211955","10180721.3798914","10384756.5913503","10727656.9445796","11129773.1626101","11487318.6226419","11511894.7289898","11695600.2862411","11553396.3711791","10876958.7893214","11013214.6948624","11023354.845527","11126931.2364041","11389841.638565","11822331.9986816","12220875.906861","12870017.5427731","13564286.5029917","13842081.8044221","13837693.15823","14296322.6538864","15126686.6747913","15561684.2400911","16206139.3169084","16784748.1873301","17132063.6134515","17317286.791938","17299757.9651135","17420037.1182021","17656974.1294905","16154454.8383047","17704148.1828234","18792745.2238922","18696702.243865","",
"Comoros","COM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","448260.546427376","452637.154486991","468375.058450631","477462.537408131","483392.781957276","480772.598055372","476302.095072098","470985.944318157","470742.517554489","443758.182233787","454295.585205445","419443.49322586","445872.293399668","450967.104513154","419675.116459466","427341.995083431","414620.512234851","423965.638459402","422071.750319882","422595.391396614","459530.293985972","460677.606812617","461517.955067156","462233.984675271","462259.602138094","465773.093944931","468554.930690712","462983.464818366","471869.850486329","477569.662292993","485856.12000562","495974.733555271","501499.451168523","512939.476322624","512474.755552682","507527.199517808","513733.295853944","522814.178987113","531378.996228567","530431.866896862","519109.112487113","519130.40502387","522418.207885992","527818.510866229","",
"Cabo Verde","CPV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","57818.1309553636","61835.3780250483","62650.079468268","67613.0090092225","69177.1395629261","74103.983927569","75161.4349241581","77305.2695115057","80804.2920577707","84137.3480993902","82999.0526465794","82160.3045872705","89101.1987341611","94800.1385692784","110709.507639654","124061.277816046","135710.986862665","148285.29152168","164196.21541484","179868.808046242","202480.184727244","203861.658769523","211463.808061733","217346.077700298","236517.713040032","249872.310895355","266735.245186743","303819.187206514","321854.765186345","314017.745450378","317499.195541641","328887.259481432","332121.358322509","334044.647566987","336305.51348165","339408.373244027","353826.991887684","369686.263996584","383000.601657528","409061.859662636","323593.487785591","345032.875511227","397320.910607399","416997.956851116","",
"Costa Rica","CRI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2023502.00520378","1986089.01256967","2018694.08105943","2081992.4450123","2084512.35429868","2180959.55139553","2259031.70337143","2314050.80031464","2437686.01013605","2500352.45987763","2615351.17151155","2719302.83949656","2866245.05589584","3009421.45444725","3096402.5107335","3081248.30099024","3167916.98111626","3360427.87306266","3477243.31131238","3551775.99306251","3482467.50358587","3312256.58910942","2988025.40567473","2990256.80693971","3142478.01960193","3079385.82078665","3162978.81096089","3227211.77834265","3253173.94066176","3351980.27647432","3384483.2684436","3374185.66883894","3592559.22330097","3752495.59584538","3826963.63382691","3891162.47510732","3852352.18776501","3972537.00918305","4165493.00633545","4251967.84501493","4331630.90278457","4403229.80600641","4479095.69068419","4601253.48266544","4734720.9004928","4852344.57620317","5135431.5948988","5482576.24209862","5665000.25740666","5540972.61906164","5766010.53700623","5949548.00256322","6167656.56445824","6251538.84596897","6403763.50355424","6567484.8941208","6774759.35258243","6990109.96298322","7108378.01732536","7219450.43392879","6863210.81991212","7370280.77606113","7672716.92801615","8027407.74670577","",
"Caribbean small states","CSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","1638.82076693869","1748.83544993727","1804.15064603468","1839.61288751733","1834.16969948208","1985.627451785","2073.39029365259","2235.93805413103","2367.82712186392","2380.99827723155","2255.95761043881","2687.91216256554","2908.91334947629","3042.28361661755","3256.71008564324","3281.36934161565","3256.59668377773","3150.35369705231","3236.63847838287","3227.50993079719","3103.3080978111","2749.28308844111","2415.53742740108","2045.67428134833","2051.82531799268","2094.67285386059","2251.31720368801","2306.42246989298","2302.39365558431","2436.59873394971","2572.15047579423","2645.73319842227","2675.43899673431","2768.99272689674","2921.12401052216","3241.47448260847","3627.43437764606","3887.85704818667","4046.30384522805","4103.95336085829","4201.05176328484","4317.18740695431","4446.7151928551","4570.918450754","4623.87385890646","4833.68388563614","4862.54985525864","4958.37878523952","5079.19307519526","5081.89615388804","4536.20205659198","4615.44907431717","4723.84722355337","4649.49372187539","",
"Curacao","CUW","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36477.2792469745","37574.496113819","37677.5604659262","37014.9321061131","36457.7314594015","35780.1864039867","35443.5085210176","35608.7368801022","35932.8982725528","35510.0052440528","35092.3121927601","34773.1242251261","34365.387801799","33761.9976336285","33097.7416313362","32813.5048740347","32120.7585930454","31609.6650538474","31107.504267711","30472.5700758879","25253.9382429335","26755.6493505","29055.9122626913","30713.8084634906","",
"Cayman Islands","CYM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80055.2040139327","80168.6276088313","77595.7869836367","70000.9046333954","66235.6494574761","65193.9215192605","64228.400658079","63365.479498764","63420.2642952128","63649.0866616917","64192.9635499208","64764.0536143178","66087.8770415978","67261.8741366762","62666.1202026673","64404.5729445998","66322.5587015128","67842.766778937","",
"Cyprus","CYP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","5551.646484375","6731.0869140625","7831.4833984375","8409.3173828125","9170.7265625","9593.5556640625","9673.0693359375","10134.9111328125","10612.7763671875","11393.638671875","11805.5458984375","12103.2119140625","12818.181640625","13779.6455078125","14664.2314453125","15417.96875","15135.0888671875","16123.08203125","15848.56640625","16440.06640625","17494.78515625","17433.13671875","17641.67578125","18491.607421875","19199.76171875","20129.828125","20701.138671875","21227.16796875","21520.87109375","22302.251953125","23050.21875","23737.4140625","24422.02734375","24684.9453125","23546.80859375","23462.80078125","22967.046875","21839.96484375","20448.7421875","20307.85546875","21122.083984375","22407.548828125","23476.7734375","24646.666015625","25743.185546875","24633.279296875","27183.9921875","28791.431640625","29084.55859375","",
"Czechia","CZE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292739.501933302","259359.862630908","257782.400597415","257673.995036716","265074.76203568","281738.83171062","293825.110920821","292389.305124323","291515.841129907","295836.099577396","308565.156352526","318762.084273592","324211.225139052","335008.776438842","350769.157822405","372615.012844699","396219.550430442","415535.438595537","422868.428672719","400290.747472983","409961.089455158","416365.444916239","412578.941059112","412269.659563686","421082.449348226","441094.91517163","451610.857296553","473715.177341167","485496.415591902","500832.024003291","473111.373697426","501171.938911296","507406.992595097","498017.825501779","",
"Germany","DEU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","11356.6300160538","11753.9503865386","12189.7178656573","12407.7292410154","13125.4318987741","13696.3948251547","13964.5321001788","13854.9224082853","14575.3630076272","15532.9152537343","16271.3636937391","16750.3357239928","17387.2632162087","18160.6516799177","18315.1552995271","18224.2325928227","19208.3798131022","19896.3158484487","20512.7398618703","21354.6506652365","21610.6275710009","21691.9359421238","21626.8475939104","22024.5727021106","22724.7310560151","23305.7759777763","23827.9500516441","24124.9653648154","24921.7800908339","25693.4032681093","26811.4874481244","27976.5055684828","28323.8237913447","27864.3656567015","28489.1780466863","28833.1891024187","29048.3131314768","29543.8480470677","30158.5673343251","30781.078358075","31623.8679626215","32087.3809903288","31960.3426271749","31773.3798420669","32149.682377752","32452.8521613744","33742.1874001345","34763.8274117643","35147.0845784045","33282.3461004584","34715.6307163891","36694.1728034997","36799.0631193168","36840.5149914865","37483.1845028247","37774.2443005745","38330.3917152565","39224.5883657866","39543.4910800311","39844.1806539524","38181.3024180567","39565.8055779985","39819.6633964409","39960.5789985591","",
"Djibouti","DJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368646.081939514","387635.343072871","409621.039622155","431467.421189935","447603.074396994","461517.674053674","479580.707057625","478648.771249778","493129.046027284","504386.612915708","530666.701331548","",
"Dominica","DMA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","6424.40696903572","7070.21446840108","5753.58151838704","6512.52522474447","7227.38074425232","7556.55738223641","7784.31779175016","8145.78076773621","8297.45456066012","8926.41720583704","9540.62944398293","10346.842921482","10394.0458711673","11039.9701265314","11242.2073424151","11465.560764515","11695.1593622629","11691.7828921801","12047.5319926874","12432.0703068722","12724.1374334406","13237.8045252011","13333.6721359082","13717.2132942155","13753.2216494845","13348.8378896251","14162.9335629131","14569.9136185523","14647.3361073122","15313.7807749324","16276.9619591268","17434.2812327534","17227.8694237918","17345.0093669673","17257.613717","17058.7979976272","16743.5989385355","17375.5559660665","16892.0607868201","17559.4057983507","16662.8708245737","17335.4944700326","18368.5916322923","15388.2467849585","16539.3887086694","17561.1289019244","18476.018643813","",
"Denmark","DNK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","117877.949942813","124524.785246115","130561.058170524","130361.808867298","141312.356287898","146602.645586672","149416.240652973","156968.761749398","165147.600055335","175403.527697031","177321.567080706","181689.580115435","187513.78416843","195180.06989839","192400.1201515","189141.449312254","199974.187772888","203310.347673806","207578.612363663","215462.503622869","213583.570416474","212061.173014848","220476.781474889","226485.473370045","236437.265179584","246156.923052253","257463.998676701","258328.525866077","258907.79383474","260556.480991873","264452.447305833","267613.233072671","272125.214014855","271006.09910751","284393.008885594","291510.308552438","298259.008708599","306433.211333756","312425.101980141","320633.021089297","331463.706940724","333415.89480298","333869.662017611","334431.404336533","342829.269484097","349953.312634977","362117.199397051","364073.796498285","360431.021907045","340673.696903638","344532.403527743","347614.336911901","346290.00574436","349651.948233745","352329.464381432","357211.575190776","365326.713116772","374078.445718806","379151.682639365","384261.86042224","376322.478771836","402355.203318983","405347.44674648","412393.655102648","",
"Dominican Republic","DOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","40781.6448033495","38599.4184599759","43794.2432188408","45233.7460325777","46853.8768504166","39817.0918856392","43877.4345047117","44023.225744554","42873.0444802967","46210.3582809119","53114.7391624558","57262.7730528527","61480.128554394","67516.6691689876","69646.9809085798","71339.2789475895","74175.0733958201","75892.0174386218","75576.6922798403","77053.6771198403","81170.363668449","82633.4639844606","82097.3528336569","83938.6527613657","83074.1344847544","79523.3443544138","80560.157394196","86843.2505983227","86862.2560487323","88786.594930662","82196.375806407","81282.4005771075","88611.1092834967","93294.1954859339","93901.1231262822","97397.694392133","101359.597275901","108459.416474861","113843.815347635","118666.404012309","122201.989308252","123253.516726464","126874.079517772","123377.370738323","124821.085939295","134810.643559688","145348.620265763","154237.443666004","157234.306689662","156722.504995995","167632.898385212","170704.908069592","173170.774797573","179414.320373897","189798.03393486","200625.11263002","211620.448725907","219099.608300225","231893.671242388","241105.04227861","222567.90841456","247294.06888638","256831.917023411","260562.329095648","",
"Algeria","DZA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","96874.989792894","82226.783660235","65078.4737004564","86086.4017181378","89634.4482718388","93764.8139492192","87670.6963329708","93826.4185884045","101616.244027932","107705.526239424","114633.148195514","99370.7527137055","123742.204678168","125468.384885514","131642.772636605","133476.892578066","138230.176543279","140310.342521645","148942.12939803","155378.713927738","151805.379728958","151368.497101153","155774.817268539","158709.808095614","161973.240204549","162344.804382478","157713.167661638","151945.532533459","146271.259566196","148728.591655004","146247.678796649","141089.333810997","140173.466449475","133967.343625959","129856.544466969","132031.310675575","134780.004375917","133746.149266535","138346.354807999","140804.689871064","144123.828628314","146422.860443262","152290.098134427","160046.738627438","164929.542930347","171310.50555076","173582.406544674","176001.222415607","177149.67957478","175873.456834272","180761.365505077","182576.195826023","183269.18803085","184274.86602411","187960.459188128","190027.311150529","193421.086141086","192373.387901017","191322.991534493","189524.568880839","176992.30395906","180766.906130715","184324.85415918","189027.355403952","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2486.67642621008","2541.3438244799","2591.21625721894","2570.4455105008","2681.39438161928","2688.78498228589","2601.29046508001","2641.57555501747","2612.81740147732","2654.46553575457","2753.85101342938","2841.88198819189","2898.09212327582","3207.57932741479","3465.76841019095","3738.15052012074","3903.53254635488","3857.67755316024","3967.47856102383","4005.49701573897","4043.65446258865","4158.0691650441","4074.62023077125","3955.64703655947","3954.65324268947","4005.92603902803","4042.7570812397","3936.08935280578","4071.55219608647","4019.72979427939","4075.40688218928","4159.46884711625","4158.91079226154","4155.75244968879","4249.68790111533","4263.5646874677","4256.44696658609","4359.39343005855","4420.93261353352","4137.24457021385","4110.42590056462","4209.82453368281","4340.72287858131","4387.83781944565","4606.20407487827","4771.61441765491","4893.93957787273","4902.59319482554","5136.11269332665","5104.33331979851","5221.68326679023","5572.33231636201","5801.48545542137","6127.40163804582","6295.54507966387","6213.52987555502","6081.46074989129","6346.73131132224","6303.91892523596","6208.57010496123","5568.41474142493","6067.97738594428","6392.21916509055","6485.93535413602","",
"Egypt, Arab Rep.","EGY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13041.224745291","13364.2864706069","13521.6140116109","14556.0775779995","15814.1641090057","16174.0470118783","16569.7161029608","16293.3959700724","15641.9786639738","16071.6873961803","16573.2655533634","16851.769663104","16971.5735910933","17167.2633487595","17036.4953361587","18127.0429154975","20059.4250091285","21353.8469216202","22633.9929261763","23079.0665817924","24735.770249622","25849.5832427039","27638.9420329782","28208.8835656009","30039.6775534083","30847.6013341528","31400.5497170983","31712.2466050924","32527.1154541536","33211.233802079","34080.1403929591","33526.5029932118","34199.0705272195","34388.4526339308","34992.8409802701","35854.9144678487","36871.1666002865","38098.410291774","39353.3304322213","40814.9275707368","42486.7439728078","43064.3733996835","43175.7793266632","43630.6717679789","44488.1221656161","45547.0838895987","47723.1017341399","50150.0444571073","52744.7128226734","54177.0091711412","55883.4649642863","55685.2763415275","55661.3500388767","55581.6241269558","55914.8685144228","57147.3208863665","58430.2632428066","59669.0752570818","61668.9842793987","63960.5056110704","65163.6793201899","66311.996832941","69637.9139260289","71045.7174093384","",
"Euro area","EMU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9048.17200630661","9948.88766523384","11695.2791529404","11368.1718015452","11818.5224650264","12612.9415208618","12670.003425947","12486.392772892","11909.7247879535","12588.0683575258","12528.0411687863","11701.8268553348","11394.7837495824","11411.7418547543","11124.3698358647","11119.7232305661","9771.47422866734","9898.75531747282","9919.13872332681","10588.4805159939","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5664.51461516464","6276.53635224454","6838.06481222579","7428.83894225948","7745.84573152821","8141.32012104449","8642.29094041116","8907.10167563519","9371.35516113503","10105.9834752284","10418.6220710854","10772.4308528776","11522.4283025409","12283.3724318711","12832.570409321","12763.390467561","13046.4534211424","13279.4183323137","13344.5842166714","13232.9530027563","13417.0651405471","13304.3768721382","13389.5793272534","13560.3653508735","13745.1792004897","14013.3928914929","14426.1264538952","15186.926162113","15926.786455851","16669.4230705636","17282.1523695407","17677.1056666907","17754.1981861287","17480.1872968402","17811.7701921368","18222.3238315328","18619.7388498709","19207.015414809","19950.5609020834","20745.8957644037","21727.4463846556","22422.7935081781","22717.4606854031","22966.0832217584","23276.2601231842","23699.0913715171","24244.0555475884","24640.3585281056","24436.4229825296","23308.2594018076","23223.0304006727","22992.5746475433","22319.3155118903","22072.9548416352","22475.6619076204","23406.5223876792","24068.52935959","24707.5351666924","25188.8175445343","25499.1455470611","22598.8550353626","24083.6752833876","25388.0484666313","25749.8978963103","",
"Estonia","EST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8419.21302078138","7784.68265955798","6249.74306054802","6044.59838739511","6073.83567011757","6463.14788596121","6883.43267914388","7871.01287213253","8291.8690248428","8232.34770299314","9019.06534429504","9610.47463646744","10342.0719904303","11197.7464398272","12030.9801475175","13252.3179125685","14632.1099486936","15811.8626368708","15041.7331668025","12865.8718710543","13211.1477872285","14259.3399772042","14835.955503003","15150.3713589636","15694.892909714","15972.9156071087","16462.1672151331","17368.7155757167","17948.7275497229","18548.5681642447","17978.1101779437","19243.935828427","18999.9162243113","18137.1684451275","",
"Ethiopia","ETH","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","5330.37163613134","5422.58879772141","5523.41257161042","5599.96579543413","5766.26816774502","6025.55967735582","6106.90818229281","6186.57457590631","6102.27481815451","6143.12761822792","6367.64809228329","6461.82987177225","6613.66310055911","6655.76471173672","6575.99381324462","6421.57929270473","6470.74329468519","6536.24088961859","6369.1252822395","6740.90842846136","6861.77348455467","6660.99638214352","7010.9516842203","6636.33446563872","5733.00527361284","6103.75418761734","6716.88354290018","6492.1915638043","6224.99263617518","6162.34002170354","5479.93524293143","4798.47890838053","5241.60876827637","5223.76436905829","5358.29338115851","5828.58312424901","5821.63075436492","5446.54974208821","5551.51414630532","5710.73524642548","6000.00136570811","5908.26980839686","5608.54998552605","6181.8455951182","6710.44894520647","7222.22381336916","7817.1694556662","8413.4527782933","8897.76356224362","9734.53993402189","10519.2817678846","11112.9630770718","11959.3946392107","12837.048997677","13795.729671373","14693.8198860659","15666.3480886197","16288.9405851118","17182.6563505415","17736.4732950412","18242.9662524017","18716.340429483","19420.2823908788","",
"European Union","EUU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10052.8609191502","10741.2773346193","10986.6133256192","11267.592925204","11792.0827928728","12376.0726189856","12622.33752569","12826.4443670021","13063.0930617254","14324.5834374179","15453.1048408193","15797.3725337827","16918.3784490966","17997.4291059242","18482.9023057732","18733.1652318612","18741.0990286233","18733.5078885362","19225.1923607815","20541.8287443674","21581.5973729662","21766.829917891","22313.3405829333","22869.2074013955","23481.2834520361","24211.3448516851","24797.7188188902","25608.039377769","26869.404734396","28133.6749408938","28202.9371307855","26399.8532033971","25382.6265491893","25063.1260921115","25944.6463114737","26940.2226794759","27835.4899032563","29528.3798020754","31056.3815101898","32344.3695583406","34134.4408620286","34955.9985258311","35459.7682804939","36086.9930523877","37423.5966222993","38331.5516910098","39719.5889005269","41652.2334326642","41783.9879896089","38226.2467102127","39257.3524915016","40009.8584481259","39213.5458427834","38650.8700541205","38307.34053134","38359.4873356862","39233.1414664487","40434.1588761802","40862.293254042","41368.2178699458","40279.8205927687","41295.6682861648","41780.7003682075","41088.7637714856","",
"Fiji","FJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4367.89529424259","4385.92785201938","4405.50840812383","4540.73301506271","4616.23212618148","4356.13313442311","4231.56141068518","4677.46360697011","4937.59277414598","4960.78997574871","5481.57578296196","5751.64733580844","6076.8579161815","6676.75803884683","6750.63562289313","6687.24302229878","6757.24917596587","7009.30440528266","6973.27262776287","7641.34153609566","7341.81234783286","7622.55505261829","6997.16748835041","6560.10484391195","6940.84612347817","6464.71213149092","6819.25679759125","6272.8436552349","6264.71069214719","6663.75668681923","6986.48194916438","6742.56800435064","7102.0334986108","7207.21245392975","7532.82580768548","7682.72166621179","8000.97699769467","7744.50334240813","7748.63631609544","8333.52495948682","8103.3910922585","8180.94576716463","8359.56303194806","8362.87761778443","8724.73300654417","8706.02110884325","8787.76479309047","8640.54778622281","8675.99145006802","8519.52572585614","8740.6127288644","8951.78901388735","9058.98670700544","9473.01146284397","9990.39047342231","10428.7919483504","10677.0093425298","11253.5716164237","11702.7098049447","11663.6133773638","9675.61223346679","9185.79302373154","10971.4658890791","11736.7003707912","",
"France","FRA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","9673.8884116167","10034.2656372225","10616.6322886966","11162.1385327956","11753.4161316423","12200.8935050666","12725.8734594543","13240.7722398399","13724.4705747933","14580.0415996472","15343.7754898753","16010.1129622951","16590.3020817276","17544.5394128175","18246.4009471414","17955.6291035216","18663.8252646947","19240.4757313408","19899.4739104722","20542.5607464815","20775.716797556","20898.1449913641","21330.5427767937","21483.6637804048","21723.0622801147","21953.9029124521","22363.895432829","22810.5695113137","23770.9019863924","24670.3339046873","25229.9683877788","25414.067916719","25671.1929276982","25468.0197791337","25977.6167540412","26479.7426807687","26753.8834896864","27332.2853033146","28171.3783149565","28979.1322056767","29972.7369089744","30320.218976557","30421.9793903923","30500.4275752931","31146.2331002111","31496.7383790032","32127.0861735961","32737.0405685125","32678.6341946164","31593.0093105422","32066.5015219786","32689.9817617866","32592.042993796","32677.4812580491","32847.2027873901","33079.7710269622","33276.3455017695","33871.2585040621","34305.5442787247","34884.8649049188","32184.5783745267","34277.075547474","35043.5072849099","35256.4488718116","",
"Faroe Islands","FRO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284099.944383793","269807.956385399","269523.39848326","279791.113033805","301167.919488103","319102.101728641","335171.801437185","335109.711457843","335888.727155103","342710.533657487","346546.923408761","356700.453711748","345681.078921839","359619.244115165","368010.453736655","373501.339892074","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","1306.67568989512","1298.96384985817","1278.20927133177","1666.20929578345","1870.06801624359","1824.85678056594","1788.36602992078","1787.64001526437","1836.52694009951","1817.97472486476","1635.86032270983","1741.23248615184","1645.5831498802","1628.59532357109","1519.43864136918","1720.95125241063","1806.73270760627","1778.71030323479","1781.72343120797","1809.03608981546","1841.64618190469","1942.50345485334","1980.80262580387","2096.83746474137","2047.21521888609","2167.86083643291","2089.77147502484","1956.73127999208","2006.97899925478","2029.04369627507","2120.21527257149","2159.98487073377","2170.1968910074","2207.51480607383","2146.40160821979","2200.31325171436","2212.09078019308","2188.25081907536","2154.05283836381","2197.34616560297","2255.70578389436","2324.21586287582","2276.76800444898","2188.3029198768","2132.42186058526","2224.41314985835","2227.82489112996","2237.83122185585","2229.11681481953","2312.25403964382","2253.95795016048","2302.37224969541","2274.47062811067","2281.80768889283","",
"Gabon","GAB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1231005.52100657","1396566.55559114","1482343.112824","1552522.71136434","1601519.5211424","1710681.26862502","1761504.04751985","1805836.63613374","1821546.22381203","1931586.82304775","2054950.25778473","2219198.9936681","2420606.00650606","2612247.12371549","3566697.36000655","4158025.53666054","5510916.76406524","4703987.40331189","3486010.56921314","3415485.89929734","3413689.98355134","3494266.38560097","3296365.64489931","3388005.09565292","3544099.36016873","3367581.69566466","3249567.37999671","2618730.971784","2874047.4704088","3034516.14197744","3105775.22338356","3207312.6465892","3025700.17113196","3062457.93718146","3094007.93225665","3165508.40009865","3198248.51351762","3297551.88892529","3326919.23711105","2953495.94462179","2823920.91422515","2809299.7115889","2728251.0677367","2714464.49886064","2657702.6453828","2650727.66835555","2499740.00889722","2568363.993145","2404682.54079363","2329011.25739969","2409556.63537958","2490502.70277247","2529162.97184076","2579361.95266325","2601796.85321313","2619835.02169781","2599090.33017094","2542855.95066994","2499931.33600142","2534494.78644939","2429179.41037804","2408646.89799648","2426652.34427393","2431936.91383856","",
