"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Comoros","COM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","151835764367.829","157445773651.831","167787584751.674","174882097657.882","181929502482.975","185601845395.909","189165457503.277","192754144264.445","197266357898.205","192904186334.773","201648150994.78","190851193243.97","209126126592.742","214470154517.509","202627753285.046","210180752600.835","207131030475.87","215416924291.338","217825090737.712","222353433210.79","246583709774.284","252564785998.626","257496993824.354","262731882754.598","267523411538.918","275350542927.891","282779090171.707","286184161000","296381805043.42","306151356671.673","317867686820.332","331092749810.095","341278702793.504","357172825003.937","366053655802.177","370827477806.844","383253536179.453","397577259293.115","412341442670.113","419348921900.263","418475900412.739","426877095238.543","437925228308.253","449763905474.718","",
"Cabo Verde","CPV","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147908979615.467","157538492507.941","155235178493.806","155386164172.633","162280099687.604","163527830494.312","165726346808.914","164538129603.983","168041267800","175400701164.362","183741233327.898","192322287397.86","206196215616.052","162630102560.176","175695604005.534","203823740625.817","215242333310.774","",
"Costa Rica","CRI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11709860119300","12905447336000","14002795146400","14872978499100","15427665319000","15297509402900","16225589273200","16079219253600","16159013987100","16434767120800","16991322452800","17421150198400","18126955980900","18807446300700","19477074329000","20890536939300","22387627944300","23168506441100","23348974056600","24778368016400","25673055362700","27104394150300","27637681741300","28608570902100","30120625004900","31684415729900","32547073619600","33175790482800","33850322880500","32529333409400","34492123867600","34945545230700","37025151154800","",
"Caribbean small states","CSS","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","14174399420.0818","15391069205.1842","16133843860.5606","16687998709.3114","16852699085.9128","18449426344.1948","19450525665.0991","21144035292.8277","22539741846.7757","22788056512.6986","21678173272.8639","25945779919.0144","28257793045.0914","29798994650.8932","32180247734.6061","32628321203.6693","32693043910.6687","31897522083.0008","33170932250.2383","33442920756.7364","32243773548.6531","28878319810.5869","25670109931.272","21814522273.4549","21871508532.5811","22376990515.0195","24190217609.8954","24882382100","24970697965.8244","26498983893.5206","28018061462.6124","29035964773.7508","29380564651.0418","30563172175.7724","32279288201.1728","35984082559.1457","40443074565.0175","43183396338.0692","44974385243.2415","45223385173.009","46434065398.8792","48080152359.5506","49605145091.5381","51052179983.009","51520154088.8292","53818211643.1006","54006545549.8442","54988520204.4403","56187447611.814","56079292331.427","","","","","",
"Curacao","CUW","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5181665100","","","","","","","","","","","","","",
"Cayman Islands","CYM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","3362571042.38773","3943064635.40916","4246622658.59293","4654810996.43367","4929780782.62524","5044997078.46494","5345226730.54663","5603725316.26834","6102300119.6869","6406093600.97542","6552853062.14764","7024027937.32408","7630681288.19402","8263233546.38712","8884190488.70427","8955864823.02525","9785340399.42036","9865775443.92603","10435503106.3696","10816750501.742","10976681463.4299","11192599101.2951","12933066085.7527","12427852951.4205","12770953297.6682","13473086711.7427","14288575433.2135","14818455185.6336","15301285439.9443","16132289122.2875","16837127224.2231","17527867316.743","19099788377.2852","18973520083.1694","19183056000","20052261427.0561","18737482221.5911","17395406900.451","16841650443.2674","17782625855.5968","18310112813.0406","19554363333.675","20658346803.6646","21469209755.9071","20492573107.1167","22267350017.3694","24154661279.4695","24341683925.9931","",
"Czechia","CZE","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2732827406000","2883256857000","2876238129000","2934910229000","2957589615000","3030186290000","3142324902000","3225203427000","3350441796000","3483037635000","3664664817000","3793066878000","4020831354000","4103667737000","3919104793000","3900888310000","3912039443000","3941769625000","3979379773000","4091829087000","4308149000000","4428514234000","4647881069000","4783558362000","4908927194000","4727429049000","4906283138000","4866751705000","","",
"Germany","DEU","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","1257659441000","1301895429000","1358394831000","1416865160000","1413142325000","1410514449000","1475773465000","1522199338000","1586582401000","1633227261000","1630380396000","1610890287000","1608919375000","1645271702000","1690164656000","1731553763000","1820244697000","1860100870000","1936966366000","2000254456000","2109530456000","2189899783000","2255500523000","2242582997000","2291466953000","2338324628000","2358794320000","2386912059000","2438250674000","2485491608000","2529880385000","2568742384000","2567309211000","2563182187000","2635341762000","2645502235000","2753248845000","2831896636000","2825892542000","2737093708000","2822760570000","2919724155000","2926114307000","2945291915000","3013693446000","3095143000000","3188920510000","3260026586000","3310436497000","3365346060000","3229803322000","3326731337000","3313969271000","3371305307000","",
"Djibouti","DJI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364591109000","397165039333.02","430988505052.886","453885701806.011","470601308534.704","491187413945.954","506164272666.901","512508514791.827","543206945433.291","583383815968.952","599881971238.183","",
"Dominica","DMA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1253380041000","1264551728000","1306256981000","1311788097000","1381521317000","1428975866000","1474252035000","1524293597000","1562261374000","1610949721000","1660025552000","1687742515000","1703156141000","1718922465000","1790807995000","1862956106000","1936007997000","1935497082000","1957994736000","1852253704000","1922193073000","1940069744000","1949688952000","2004015263000","2052562699000","2092826000000","2140537445000","2201925837000","2248511911000","2290020154000","2285300697000","2492907740000","2554575405000","2435668892000","",
"Dominican Republic","DOM","GNI (constant LCU)","NY.GNP.MKTP.KN","131286120402.92","126495306054.859","148321956249.523","158679717282.382","169945098562.881","149661117581.196","168801390563.904","174395532787.47","175048371681.383","193859445384.278","232228822637.987","258760576123.112","291486800509.581","323691098729.62","341683286050.403","359852863554.983","383710590010.272","396892162692.28","411802822503.112","434268086238.516","451926783864.375","467796234767.036","479499533648.89","500985912516.735","508201989979.088","481636859134.408","508977280833.979","554684616603.375","559423272669.806","593110684897.012","562800698013.222","571078136881.744","634614962464.82","670157871021.296","692161781056.683","731555066746.567","780949214690.174","849964687857.493","904882498214.502","956055462708.749","1002604015591.03","1027012518812.13","1073790509541.41","1033257476110.65","1040793484122.1","1176886087898.38","1291087846741.78","1386003158500","1451674024388.77","1464847818426.77","1587328439657.75","1632939838859.48","1675915349243.46","1743816554036.45","1864932523716.79","2006445391398.17","2135094398707.01","2225244612158.97","2392233757547.48","2505474635427.15","2335828145773.36","2625528860323.74","2785501251161.04","2830008719646.06","",
"Algeria","DZA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","1778591201872.44","1835786654005.39","1978816814000.62","2065185716046.94","2222639892919.51","2221659159863.8","2453699397439.9","2625435839094.96","2641653556224.21","2703743244844.62","2897755113448.57","3088864810249.9","3297538611723.86","3441669578675.24","3477299539189.83","3459027409311.07","3377361377206.94","3547019003535.92","3574630126049.23","3462973035890.75","3577502568997.36","3542065228441.64","3488234075330.79","3585918380308.41","3728385902258.68","3802336862346.51","4016366752268.81","4123651420432.29","4234135799912.77","4464407000000","4665554788531.69","4973676694946.63","5161363417616.52","5390621026385.58","5578445192522.42","5928936492856.19","6114446805832.11","6188763234371.01","6537832810850.75","6671262174637.16","6814786177000.84","6932236925954.73","7197293853493.63","7426113801068.7","7844571297015.46","7914809565007.08","7929707697218.99","8013932778234.88","7652770088806.12","7906369203055.84","8127870538690.03","8568230000906.76","",
"East Asia & Pacific (excluding high income)","EAP","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GNI (constant LCU)","NY.GNP.MKTP.KN","11227413089.8503","11751850655.7173","12333309422.4494","12692735814.4857","13657927344.9122","14064014139.0137","14016442070.5143","14674327522.9666","14936778626.441","15667814741.4052","16715371689.8941","17700029567.1771","18569821043.0921","20761961023.9073","23173450682.0058","26360944013.747","27998275088.9912","28329888226.2543","29768591215.2162","30587428393.4947","31442463674.0293","33197626569.8546","32681381220.1736","32549290866.7537","32751333625.1888","34137628951.586","35233671432.3082","34727354846.2084","36135270202.0375","36291839696.2217","38404670067.852","40803883472.1314","42419619258.7406","43871219649.4846","45973795978.276","47225135764.1618","47850803248.6253","50169736927.5831","51524715238.8927","47575872286.8945","47691451456.1107","51496623907.2625","54635109091.4566","56046451185.5927","59693221919.6466","63279269849.791","66274884639.801","67492264001.8305","73073094647.6132","74113254672.5265","77537158619.4914","84029700902.2228","89019023130.5777","95487661538.5434","99423585753.6352","99320461361.2635","98474218710.7963","103963499995.476","104610030926.449","104594253228.297","94353719652.8199","105579576062.554","112084562177.017","114057166569.327","",
"Egypt, Arab Rep.","EGY","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","488794904769.884","513968538522.238","520652497599.155","512772578252.682","535014955552.528","566224784297.014","588830161884.748","607981130551.075","624302808944.461","634400039940.427","684605476082.204","769471736277.382","835535780249.099","893813759485.02","922780745930.902","1003038141122.32","1070949002963.7","1194014624849.34","1258515280088.42","1383764754189.69","1423668420865.26","1475293949229.81","1678690265318.95","1784544584522.91","1859604634531.89","1939588022890.39","2026273056419.71","2114244730686.39","2174410490290.81","2259350191426.89","2367429080926.98","2488507528883.64","2625517502042.51","2779929139886.21","2935496064311.32","3119634514600.17","3251034684177.31","3295481673224.74","3392168340981.82","3526339636581.24","3683236829269.13","3966811870923.3","4265362667876.28","4567153012372.98","4744362282372.14","4885917886536.92","4939084521066.42","5061693655202.33","5158009241782.3","5320080502962.35","5590712881892.96","5857044108633.25","6072755185730.55","6360605807671.2","6640330659395.9","6912830491656.55","7143198706290.31","7583195360000","7781407669373.64","",
"Euro area","EMU","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16275381300","18465195200","22385918425.9646","23099091077.8635","25083783253.9276","27112688497.6169","27666768267.0975","27689872427.0082","26766099000","29081351106.8807","29916951588.3183","29098968533.4434","29497727456.3253","30304439257.436","30023293318.363","30464350582.9522","27463178032.8153","28524376650.3312","29145403836.4599","31387373100","","","","","","","","","","","","","",
"Spain","ESP","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","330216669000","347780892000","378276927000","407862890000","420070868000","424642050000","438137714000","450454390000","463186617000","466504108000","463947183000","453865270000","459368030000","464464208000","477027486000","494519830000","521484180000","551986717000","581436507000","613298767000","641186681000","662230532000","670558478000","664564569000","669714413000","699267357000","716624372000","745127340000","783350268000","821319520000","856333226000","889160475000","923987838000","959024465000","987655766000","1021595251000","1059804161000","1094626154000","1095345251000","1075702891000","1074330553000","1051722333000","1027849305000","1018707510000","1032851387000","1077855000000","1114402877000","1143869355000","1168919944000","1191568595000","1065881491000","1137936425000","1170840674000","","",
"Estonia","EST","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10232833000","10875510000","11788772000","12830114000","13849744000","15499397000","17174694000","18567437000","18231160000","16112818000","16059591000","17420356000","18183811000","18961366000","19685511000","20178000000","20925751000","22025973000","23126254000","24154556000","23061437000","25088587000","24849078000","","",
"Ethiopia","ETH","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","977830591313.676","1062345091713.1","1174727613786.03","1294561890679.75","1427250574389.41","1562975451000","1707960515438.9","1827169867067.86","1976675520211.69","2097229856403.12","2216676915866.57","2336259485265.15","2492899768129.53","",
"European Union","EUU","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144306281000","148765244000","159929229000","169783916000","177535310000","185637331000","191791535000","194397075000","194272600000","202997429000","205807465000","212594407000","221918633000","220993318000","205705977000","211275034000","213176188000","209579415000","208370429000","209909987000","213464000000","218180680000","223826052000","227769442000","230325948000","228724744000","234927027000","234441444000","227253716000","",
"Fiji","FJI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","GNI (constant LCU)","NY.GNP.MKTP.KN","475248230000","498312404000","533214579000","566369040000","605256270000","633991322000","666246445000","699099938000","730066638000","781301542000","827407803000","872349251000","914367063000","972974473000","987485617000","986670449000","1028278929000","1058713702000","1110761538000","1148727202000","1154040551000","1152054007000","1177261868000","1190630160000","1201931158000","1229160754000","1289173895000","1327135542000","1394592902000","1446953074000","1490425811000","1502594578000","1529977935000","1525537862000","1556485267000","1585186233000","1612799622000","1656973476000","1723164792000","1794121512000","1845233748000","1889038500000","1904299668000","1925222117000","1976070614000","2008102290000","2057734993000","2117567196000","2125229261000","2081341614000","2112264776000","2152089680000","2148504693000","2170676201000","2198759288000","2245909000000","2276555352000","2321195374000","2354183279000","2401545062000","2197054131000","2369580576000","2380164544000","","",
"Faroe Islands","FRO","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","1166611259853.34","1270047698859.44","1418645327146.91","1543718520866.19","2096005219047.21","2557185423926.29","3520153978653.76","3091801185201.96","2238412165340.42","2154528276245.11","2206499606081.24","2358841427215.02","2293827684487.1","2425539850749.16","2716928903440.19","2646183649842.5","2674228717299.33","2217048350982.4","2501553142686.15","2760862305454.63","2763254519695.72","2940166523096.94","2785248261036.72","2864483705450.27","3037306652804.85","3148074137006.49","3253373009402.54","3414990690650.8","3669989494942.14","3272740734638.02","2976116666250.55","3217827000000","3328322096757.35","3345832163155.31","3163478248401.07","3413066577324.59","3142906738733.03","3255826314496.5","3090243556528.26","3347597282146.89","3406821044695.76","3496698460738.04","3944761698782.87","4237238795386.25","4785218907559.48","4780738278280.26","4929430059967.59","5029036131043.66","4905301453288.71","4916501876281.95","5157979335910.61","4364139318099.61","5009744280912.85","","",
"United Kingdom","GBR","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1384549995000","1450309966000","1496616973000","1538352978000","1589409118000","1627601195000","1678080662000","1691898956000","1725913553000","1702848283000","1647090258000","1705660717000","1725717690000","1733979687000","1758233929000","1826699259000","1874682000000","1906963521000","1974263911000","1995945078000","2059158349000","1814106966000","","","","",
"Georgia","GEO","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30902624614.4249","33029698101.3307","35804757305.611","37356663451.7706","39079615779.0919","39987462414.2307","40413347740.1975","42339994800.0143","45400653439.6688","47480850000","44373600431.5889","48377040460.7645","53309830179.2765","56935042320.3334","",
"Ghana","GHA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70180746556.4975","74918229192.268","81909615479.4483","85938529027.4218","91581092041.5471","102900589677.712","110037442813.773","121009242335.396","121497118990.355","127034287762.897","130050078912.049","139324013778.533","148503560411.355","158794525303.679","167824916343.734","169316629477.966","178125663080.211","","",
"Gibraltar","GIB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33728910616106.9","36022275267084.2","37401613643063.1","36587753125578.5","38801902279000","40633950889859","43165728737826.6","43327297895371.5","46132731978782.9","48294640533601.3","53774404490545","59742259024877","62824985157645.4","66848980604660.4","69891994599905.4","71391904363814.3","76183462888826.7","75556912255750.5","",
"Gambia, The","GMB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40560280705.3455","39584724119.7356","39243424981.8581","40566967216.7165","43308983441.3592","46055605735.9378","48795168876.2107","44648246669.5959","47085267141.3165","48396734598.0308","47635853628.5716","49505903844.4278","50718435848.6518","53190039322.1039","57106020329.4166","60715290184.359","61163050459.9137","63765605677.4062","68029536782.0926","71370968190.5887","",
"Guinea-Bissau","GNB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448047321801.925","346066376848.656","403901819249.884","405238347288.709","425769129873.191","445040689884.156","445036479229.697","449670492109.582","480839570839.786","493698900072.966","506527576653.548","527998240948.167","542852795065.329","578298849470.312","617199383493.495","598367040305.497","631730769783.266","660982304665.02","696421168900","727607309392.658","759484245788.113","751656320026.773","836968637443.511","848441242637.931","895376513085.491","932435528162.063","975071193542.177","",
"Equatorial Guinea","GNQ","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3129083189583.88","4151503000000","4884250503108.7","5003621301798.38","5262704458945.85","4041237382103.82","4359919368802.54","4878395991584.96","4934912707144.48","5040403759628.44","5405571575429.08","5120028952165.45","4545631696669.88","4312598113148.79","3986544957671.3","3976694493660.23","3863482321029.25","3350314441154.03","","",
"Greece","GRC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222782944000","228883116000","226405810000","218823050000","208201028000","184959551000","177237810000","172191120000","175137020000","176225296000","175405557000","176716349000","177007329000","180297893000","164723334000","175770100000","182605129000","","",
"Grenada","GRD","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9412033287.41925","9916386473.543","10714964852.8059","10312799293.5884","11723378481.6436","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI (constant LCU)","NY.GNP.MKTP.KN","55119122538.2457","57391002352.5752","59496925944.2653","65117601793.3974","67971133551.9201","71295950410.1492","74989958554.5516","77929242237.4615","84169253108.4483","88022343183.8194","93100225628.3169","98222631898.8304","105391699720.574","113015091278.433","120666664984.419","122605104958.515","132794304717.678","143949404045.467","151483601774.007","159190954345.794","164134172470.747","164448452584.357","158114104096.39","154151653622.699","153388181508.168","153175020075.906","151245814076.235","157561285989.766","164140374168.81","170826162919.011","175384639340.633","184566868443.242","193023538100.762","201228627827.369","209412169907.798","219559510083.133","225167698785.696","235255162333.326","248020316076.167","257106539979.272","266511318063.766","274598406612.872","281968628045.645","289475804930.844","297800821724.185","307382702620.377","322313588701.833","341988729458.615","356369804695.031","356771301700.445","364899132409.141","379056982284.98","393227435779.374","406672198700","423460885914.122","441696436335.55","454532012119.117","468839283404.65","485120582768.422","505703507320.251","496591422636.546","533090891633.192","557990428322.784","579013940962.208","",
"Guam","GUM","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440889000000","1501644000000","1506880000000","1563408000000","1667664000000","1634879000000","1653495000000","1737590000000","1783111000000","1808341000000","1854282000000","1930610000000","2013795000000","2148297000000","2325411000000","2402139000000","2292272000000","2376131000000","2489240000000","2484433000000","2584301000000","2652909000000","2752524000000","2840862000000","3003152000000","3109448000000","3055891000000","2879121000000","3134401000000","2994750000000","3136345000000","",
"Honduras","HND","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103348800000","105767500000","109217800000","113438500000","119881900000","128003400000","136377500000","147373300000","154148300000","151247000000","152620700000","157481300000","161009300000","165791900000","168405500000","175866700000","181896300000","192908100000","197142600000","201830500000","185058400000","205823600000","217008400000","226258000000","",
"Heavily indebted poor countries (HIPC)","HPC","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32973704200","34988061500","37146121900","37982532900","36911657179.1611","38103008329.3966","39185765900.4208","41604582038.0389","43230807012.2129","45728569220.3801","47376687506.3784","49678520592.5217","52329230277.2897","52813397045.7437","48996024028.592","48486496718.4443","48542807260.5933","47409228890.8567","48066108246.3702","47996607934.5609","49755249946.8983","50607277072.1906","53090070418.3846","54210019882.8279","56311305139.7695","52657044400.4342","58059917000","62361433371.0051","64442171083.8918","",
"Haiti","HTI","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471926624647.163","458537470849.249","464323615192.369","473267992904.95","448082180275.71","423635791527.988","374138950016.856","412265267509.811","430046461130.052","441276392271.863","450470330397.617","462162945357.521","465147804876.532","463490113322.279","468005902851.234","484057221254.954","478042126483.971","491270390533.617","502958818759.528","526282312732.246","540435230887.941","572623833315.138","540678671629.42","568784730599.029","572260301303.631","595935675469.762","613815462943.999","622146677181.328","633949158550.946","650226761065.09","660450803933.178","649304664030.885","626832968634.733","615044440040.478","604751387555.919","592863491714.205","",
"Hungary","HUN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23458498846000","24345263436000","25475190407000","27004455713000","28128624716000","29422401364000","30314852214000","31224632134000","30953052795000","31372944533000","30150288797000","30360932128000","30554976681000","30121820631000","31167990810000","32071735400000","33291554000000","34881628721000","35661899601000","37291874889000","39684175472000","38606580065000","39998950593000","39915396781000","","",
"IBRD only","IBD","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.68136224490053E+15","7.08473258357565E+15","7.51235008015741E+15","7.91725322317688E+15","8.28570894656256E+15","8.69490511475458E+15","9.14422929707603E+15","9.60784304523074E+15","1.01222946165922E+16","1.06268800518662E+16","1.0444012858937E+16","1.08226467834896E+16","1.13775362511743E+16","1.19805493301808E+16","",
"IDA only","IDX","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1750329200","1760831200","1753787900","1783602300","1853162800","1979177800","2167199700","2394755700","2662968400","2753509300","2913212800","3079265900","3267101200","3443524600","3639805500","3912790900","4214075800","3965445400","3965445400","4032857900","4133679400","4332065380.68618","4554055774.6541","4623098240.21494","4468249000","4422971296.13699","4651457505.01398","4948895650.91919","4978737417.14361","4662737688.46277","4265058931.70984","","","",
