"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Congo, Dem. Rep.","COD","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119297.19191639","112805.944911055","118567.352885992","109543.406120645","105472.87593952","94238.1347663029","91343.0585549197","83975.9783213578","85334.8835624818","88161.907433933","90928.8507026317","92377.8433484097","95307.0632726805","97544.1159733101","97816.2724621828","99989.4444652515","103478.652935926","105742.192764524","108586.667022007","109123.612265878","116074.351147977","122183.033350105","128646.32307335","127045.257467442","128512.416418765","127416.991625937","129823.29763496","130687.467312407","133795.493843984","142758.265487671","",
"Congo, Rep.","COG","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","521498.348290503","548645.693335154","563656.595240441","527901.967375951","533465.748538796","537646.144685082","529311.475689315","527514.44688353","550001.518594313","572531.280114996","588640.005895071","616183.224802642","652298.1514074","670138.682579121","705916.292896518","735340.876243135","721041.465283634","641509.647654828","663672.463880987","703330.3131867","791406.038485144","934302.078753171","1111977.60789621","1131974.92949993","1212059.4917911","1168031.51696455","1124223.66184303","1093321.61806675","997150.67861462","982129.516181233","925359.057918032","931513.53562817","952823.162816139","871128.137259548","821592.234258052","667212.440718254","672913.747290239","738487.576204691","812771.69067613","680448.123772384","631351.301838907","679006.808390869","694770.089251488","674471.441441222","641179.562382224","719453.245366496","838451.426696449","756142.428052952","791701.786757313","918769.043337927","949008.472777995","912005.8199301","1027520.53298984","1032861.12851914","1119790.97682421","1076364.41093865","935971.195063879","788958.654153063","799818.583606831","755904.665594144","761675.244121811","677698.698787812","660144.918803449","707486.181221951","",
"Colombia","COL","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","6104968.80197942","6287307.33692918","6484940.90907989","6718665.10739256","7064758.84704257","7383958.57027338","7678499.70959491","7613105.83248052","7805271.53743921","8004839.52153431","8505038.71106982","8803488.07532946","8983476.60044226","8927507.14313066","8704438.28439881","8580240.43996844","8577921.03458924","8598106.61388567","8879375.10023565","9139050.49350275","9418286.30139945","9408584.3692317","9723067.98545307","9773787.98602987","10011131.9404441","10434210.6661298","10932001.5147214","11294002.0253682","11273190.7084192","11445429.8280844","11361670.3485999","10711032.9321015","10785950.7122426","10766989.0232284","10845464.3403759","11023345.3684847","11431557.3882171","11924436.4792662","12543549.1935581","13160825.3675496","13366320.3242785","13428711.1803731","13791532.3752535","14463008.632182","14941766.878494","15621725.7489127","16291933.115113","16908793.1557928","17126857.0008663","17001009.3180604","16980196.2581311","17264845.5508659","16003861.7970377","17420016.7815715","18368244.5068046","18499946.8511605","",
"Comoros","COM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","449589.348509063","453235.267376637","469810.311256048","476215.638730404","481757.620368171","477921.693195628","473721.338640574","469629.212293289","467802.79661978","445400.254292334","453553.67793408","418941.23498312","449624.342026007","452772.439141678","420265.716915443","428427.946579875","415003.256768328","424235.292837876","421653.805069933","422816.79529554","459975.581581637","461541.584734889","460702.089240117","461096.533779688","460688.081258125","464587.866456587","467594.356988236","463886.587878307","470965.371501382","476910.643202123","485415.717554215","495606.281225069","500680.285189185","513037.818595929","514479.427075046","510302.275007286","516694.555349445","525430.880996995","534404.855778474","533130.753593748","521684.37139676","521743.657508725","524971.862827388","528893.204475983","",
"Cabo Verde","CPV","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298089.400462458","314225.434089499","306703.425515432","304807.848368393","317296.024197236","319418.367814188","323542.089528848","321159.046396208","327953.23091215","342209.213398709","358244.767091573","374594.212085467","401078.800429587","315983.559772549","340067.635871808","392164.059840991","412080.334712613","",
"Costa Rica","CRI","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3656844.63293086","3929486.45812844","4158298.32044221","4309606.70155967","4364044.48293381","4226983.82208077","4383267.43314105","4250570.40602849","4183995.70262404","4173655.77576371","4238350.48275769","4274389.38745567","4379778.21043572","4477880.24429546","4570752.72197764","4834272.91981191","5111041.18860393","5218066.26788041","5188901.89713256","5438668.71944937","5569194.23386921","5811487.50181714","5860224.82787326","6001228.60413176","6251637.07818411","6510053.16416814","6624445.57149071","6691611.20533267","6770669.87398673","6461514.84399085","6816641.43622475","6876655.10520459","7251977.25107604","",
"Caribbean small states","CSS","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","1606.27672511025","1714.1021835949","1768.30738777574","1803.06940059946","1797.77790618263","1946.1982703081","2032.18408489715","2191.4460050358","2320.81839612269","2334.03952972094","2210.97647241859","2634.2711901953","2850.67107930654","2982.57602881758","3194.608611797","3212.3253710234","3191.35646677288","3086.25704722696","3179.55063392614","3174.98805987258","3032.76741298938","2694.46630140468","2379.99105780572","2012.21842031951","2009.13708806745","2048.16925196799","2206.73194148659","2262.45966742481","2262.92249093809","2393.28336690266","2522.07998522765","2605.49361527221","2628.56454424822","2726.57042548839","2872.1406711893","3195.01975831998","3585.83989653081","3825.84882671997","3982.93775969078","4003.94070653807","4110.15175239555","4254.28928062749","4388.60276794247","4518.62501085433","4565.05238575368","4773.20633123628","4793.92913139954","4888.81189467232","5004.61896025445","5005.80766096642","","","","","",
"Curacao","CUW","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34354.1122183106","","","","","","","","","","","","","",
"Cayman Islands","CYM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","6755.677734375","7920.9814453125","8499.1943359375","9243.9892578125","9684.2763671875","9747.412109375","10205.9951171875","10611.689453125","11407.0634765625","11830.2529296875","11963.2841796875","12684.7958984375","13635.005859375","14556.30078125","15320.263671875","15049.2177734375","16011.3564453125","15757.8095703125","16326.595703125","16619.013671875","16598.064453125","16686.34375","19046.130859375","18098.462890625","18401.33984375","19204.90625","20135.248046875","20629.6953125","21018.826171875","21843.48828125","22420.654296875","22848.775390625","24280.462890625","23481.0625","23127.552734375","23566.470703125","21688.28125","20181.71484375","19755.509765625","20978.390625","21501.822265625","22750.35546875","23743.37109375","24342.83203125","22973.58203125","24731.716796875","26464.974609375","26255.640625","",
"Czechia","CZE","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264622.877545462","279514.25051533","279134.46839913","285098.493031096","287595.281829974","295481.9770488","307570.362365972","316292.046242217","328668.084494425","341571.357879068","358886.230298135","370456.301528337","390416.400196216","395168.4755787","375251.705200032","372420.81511035","372714.047652802","375021.430368902","378474.113376561","388759.542749517","408507.955436244","419115.567635013","438709.544479849","450008.538345697","459987.536767221","441904.262423375","467008.339606076","456024.915110571","","",
"Germany","DEU","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","16088.9200488954","16624.290419699","17262.9502356966","17949.3919847083","17895.2546804959","17928.6987467224","18838.791464309","19475.4728817548","20316.8833944452","20904.9477033037","20825.2656939373","20544.9979298644","20539.3877112341","21058.5931225264","21708.1068862131","22289.4586311546","23420.4128371076","23896.4900015313","24786.9449078765","25399.6427715343","26557.3462646124","27368.9932933649","27975.3397716166","27632.8671480756","28137.4439594477","28628.5556446493","28795.692931357","29096.345731251","29717.6603538975","30273.8642076857","30772.8254419077","31193.0142498612","31123.2398045327","31056.0099006744","31937.2419690374","32078.5834415088","33422.7659917031","34423.502181426","34415.8957941555","33419.0062314118","34517.810463171","36371.5325234015","36382.7710783886","36521.4188051537","37214.1320161763","37890.456735927","38724.6150875857","39440.416505791","39930.1039944355","40500.9760032384","38838.0170044155","39986.6365936144","39547.1236092371","40481.5718900096","",
"Djibouti","DJI","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370209.406960025","396088.865884412","422408.128733914","437415.688872881","446134.828409878","458247.655941563","464921.547141524","463729.713670277","484466.367327559","513047.109451579","520304.517164912","",
"Dominica","DMA","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243803.717764401","245339.273747851","252593.989793807","252819.839271576","265361.804048266","273050.64362888","280112.351640885","288419.336381084","294531.838523259","302707.734921969","310888.564271288","314948.844728365","316811.384111887","318875.590057756","331353.57088868","343754.863240281","356062.377787979","354393.308502266","356412.416509985","335365.171882794","346485.744228717","348271.190822056","348683.510111289","356908.198175864","363705.464983897","368229.481815992","373696.5272407","381948.564782532","388100.307130099","393851.728340323","391895.450392393","425648.179625057","432756.122822879","409565.924191081","",
"Dominican Republic","DOM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","40169.1014641457","37499.723871686","42622.035649369","44221.5790661065","45949.0029935661","39291.8276132364","43041.2993071641","43178.6683960372","42107.388353376","45325.6626107288","52787.7959029723","57194.3396657008","62659.9595281267","67686.2680775337","69529.8308249351","71303.5140761117","74069.6266179766","74667.7488014225","75534.0674106871","77690.9070518251","78883.5512607747","79713.7226398569","79821.9467199873","81497.5925026508","80807.5620411204","74899.9377231054","77455.664290946","82634.3950968265","81599.3258591722","84702.3275793167","78700.5500939598","78231.4571104027","85212.1084900491","88241.6903837762","89407.0188070832","92741.430208176","97218.9119749587","103982.943135298","108886.050717707","113193.454708758","116796.577847302","117772.842786425","121301.627164373","115054.136141007","114311.458512863","127575.25748939","138214.59730976","146579.239488146","151640.479591186","151088.992247945","161639.526755658","164186.815369244","166419.756774918","171065.835004012","180788.857702368","192283.495148619","202351.188294573","208613.233752383","221871.823255505","229985.74867266","212187.907830761","236034.928319505","248024.862058085","249752.231515727","",
"Algeria","DZA","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","123281.508671506","124281.929765196","130757.362968638","131720.067029404","135451.085759944","130562.996194274","140155.540154449","145561.127553583","141969.627210677","140668.273380862","145818.456553225","150250.390672973","155018.024505576","156378.794466151","152878.577831589","147546.616910042","140084.047125873","143287.933622369","140867.626532876","133253.141069606","134348.289738951","129855.152523896","125083.342671431","125953.43600991","128418.704640777","128547.218284384","133637.751329204","135315.466258359","137009.787081283","142490.68046215","146942.74303437","154578.09635008","158186.777497798","162813.147057053","165909.087307029","173414.383353497","175616.901366897","174378.293491981","180661.826424774","180776.47353015","181022.05087766","180460.406810672","183580.873931553","185562.248897749","192030.179761465","189852.306343819","186559.255796848","185102.594175139","173760.371386684","176634.83202358","178723.33301039","185603.269946076","",
"East Asia & Pacific (excluding high income)","EAP","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","2445.58476553904","2488.56987274237","2538.09974760594","2537.67623241417","2652.06695425291","2651.60487337746","2565.35295378087","2606.88913311174","2575.44875345553","2622.12484015782","2715.56795533638","2791.77987296904","2844.19119935539","3088.64312684976","3349.45525356252","3703.28947570786","3824.42448276816","3763.85937090481","3847.97681012008","3848.02270530495","3850.46990960423","3958.26670011418","3795.17480641984","3681.87279703589","3609.0490796571","3666.31557716541","3690.9363936917","3551.11207932359","3609.62573670752","3543.48409801486","3666.78146891277","3812.5990174271","3880.9810149287","3933.13089220191","4042.64857338261","4074.46432178605","4051.39326206827","4169.99479164198","4205.69271009992","3814.98310948857","3758.42676493003","3988.6655534278","4158.40663141472","4191.2330742052","4386.4011649346","4570.16646776374","4704.97432118167","4710.2612346382","5013.52191534726","4998.88605296674","5142.84852346562","5482.73889602593","5716.53699732855","6040.79764132633","6200.36276324618","6105.93185335033","5966.27624346552","6203.25082094994","6135.6487023643","6031.95654885869","5377.48604332766","5970.86671694742","6288.44310405391","6343.52836799066","",
"Egypt, Arab Rep.","EGY","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","15958.4749092445","16365.0157628705","16171.1602677804","15539.3545426566","15823.407298129","16353.5393897992","16617.9563253696","16768.0410015342","16826.6423750428","16708.0748941103","17610.2821226997","19335.6192068723","20504.5141190197","21402.8527778423","21550.9181174815","22822.0413110183","23721.2592066282","25728.8535031321","26336.2636108995","28098.2672927978","28060.8912745398","28258.928338619","31275.415667048","32335.9226585896","32791.1053190314","33214.0471369488","33754.9044242687","34388.7773925392","34560.7081689351","35145.5159169016","36059.931938849","37126.3613238989","38366.9551883747","39745.4706649391","41043.860577018","42686.0198920476","43549.1804807784","43225.5899384688","43571.1464425722","44369.0625097393","45415.4282636147","47966.0524861445","50611.6958593753","53190.0568971639","54220.2694629862","54777.2763641084","54220.207063926","54332.7529853648","54104.867378459","54548.8970140237","56133.1534519562","57622.7831334263","58563.0289272286","60186.2204553896","61739.9877686149","63237.6403072694","64378.07611296","67335.4039864764","67938.6669640088","",
"Euro area","EMU","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9048.17200630661","9948.88766523384","11696.401577899","11405.4547266427","11784.9224858525","12598.0426402697","12688.7393051966","12513.6129335082","11911.7622320297","12578.0092751505","12501.9751908786","11668.0434377133","11352.7726208241","11387.4449292658","11105.3342362473","11105.3172448137","9751.416661778","9877.25503277701","9895.94675394353","10467.7439106749","","","","","","","","","","","","","",
"Spain","ESP","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","9765.52562565484","10161.7552810867","10931.4472359047","11656.9066797009","11875.3537940372","11875.4750698447","12124.0797312245","12337.2824303308","12564.4350623186","12543.3564220478","12374.8403923964","12020.1728182359","12093.0838962511","12167.8190221638","12445.1592998178","12854.8506152093","13515.3365755229","14268.8214225659","14998.2568136215","15795.366609316","16496.8062631122","16994.9222888985","17124.5689830745","16883.7210808942","16933.7425511594","17603.1234730598","17965.0797400803","18601.4954694126","19474.9361126102","20336.2978690478","21108.6594551786","21766.2547687402","22301.5469995118","22732.3536310216","23010.5349728851","23402.5524844653","23870.9044796151","24203.0407057514","23835.6339910083","23201.7803829808","23065.739072313","22500.2492474921","21975.2441870645","21851.2768488319","22220.9937195254","23207.2106537063","23973.8703773349","24550.116137029","24978.1206166433","25279.998210241","22503.2566529482","23999.1009113967","24515.5376060371","","",
"Estonia","EST","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7324.94121268303","7834.73271306772","8546.61398484794","9360.12752422085","10164.5767127812","11440.5690981897","12752.1283625753","13849.2682817675","13634.9535184617","12073.9129946085","12061.5039711598","13123.2817477865","13747.5360929496","14386.5016384711","14975.1518586279","15339.7389553195","15903.5643985742","16719.4781476016","17493.6886193935","18203.7775322594","17345.6603200248","18850.3898020335","18422.5541947155","","",
"Ethiopia","ETH","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10497.3795623732","11089.3399255661","11933.5891795908","12802.7897045743","13741.1181543556","14645.8243068317","15574.1344106674","16217.8460018752","17078.9719706354","17635.9815893394","18148.8663997538","18632.7931606387","19371.101035252","",
"European Union","EUU","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28252.1953721668","29029.7833595111","31115.634840418","32945.3734143294","34369.6067388975","35863.5694578793","36968.2419533663","37379.7542128809","37266.8479309666","38827.6110655885","39230.594522098","40369.0824318094","41960.7453221195","41591.7039168336","38529.8646474133","39392.3490384372","39562.9968197597","38710.8492084645","38310.6272655936","38434.4091892502","38956.6187325156","39703.1210107978","40634.9593534311","41296.0583081393","41713.5789840854","41364.1315385376","42397.817404278","42195.2792117357","40697.9473705795","",
"Fiji","FJI","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","10023.5924925512","10401.8826709366","11019.2170345329","11587.5047544817","12251.7811810218","12710.9109727839","13242.3925105041","13782.7576956481","14283.3902073407","15160.3021141682","15909.4951505628","16616.3176856001","17264.4710707356","18223.1708695964","18372.9975443457","18270.7096789868","18960.6075211558","19430.7643767763","20293.8014613578","20893.6034039088","20878.4728689979","20719.1463255822","21095.3163422465","21220.2031320483","21317.2294137506","21691.4731664715","22634.5573728999","23174.8624279324","24212.4448502597","24971.9815290397","25581.873019988","25661.5836304396","25999.4349884438","25811.4721033048","26236.6432603477","26623.3084050877","26990.4277341169","27630.9307023508","28628.4301404516","29653.9275917323","30290.1232185652","30783.9595601207","30807.857588886","30927.3349632702","31512.4640737258","31783.3989708338","32342.9620525444","33078.2578785068","33013.210585904","32165.9133567486","32483.2824105344","32936.3688829787","32722.8342545688","32890.0639038205","33157.7552544094","33748.5697600082","34118.9347705591","34687.1496496758","35054.2166254596","35640.7184102012","32500.267096206","34927.5117152796","34968.9858145187","","",
"Faroe Islands","FRO","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","1957907.34494037","2087699.30838836","2284600.17899206","2434906.45961907","3236119.10470766","3861668.69364599","5194817.77413826","4455147.64778721","3147174.55355105","2953937.6538065","2948332.49296989","3069869.17653913","2906205.96904937","2990782.8567631","3259658.84076947","3088716.40389401","3036463.64821288","2448481.24692278","2686895.17162483","2884497.64344811","2808944.81607398","2908700.20428696","2682301.52837759","2686112.4108104","2774505.49255047","2802740.1187544","2824071.74333888","2890534.92448684","3028703.85541251","2632903.14415745","2333162.42928706","2457127.38882199","2474340.56563642","2420394.37418549","2225280.12160944","2332134.08814146","2083690.01007933","2092114.70649811","1922779.75735577","2014736.35685279","1980849.26014898","1962249.09903172","2135895.38883109","2214902.30849454","2418732.97932292","2342363.56897576","2347005.65535098","2331603.75123726","2217267.79481463","2168050.83034659","2220836.47934894","1836201.00209432","2060989.59740065","","",
"United Kingdom","GBR","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23593.9299994653","24626.3891196766","25315.0414583653","25911.0757384996","26646.6669383737","27132.155973775","27782.2376924063","27805.8731088987","28144.8831075164","27551.0608952919","26448.1199339652","27174.7570056032","27280.2743206836","27220.9393170808","27417.4532814879","28276.0724548839","28789.7858442917","29064.4295284829","29886.4367457512","30032.1207786707","30808.9693348948","27043.4346213726","","","","",
"Georgia","GEO","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8160.84332496409","8792.81695129264","9602.02927361209","10048.4129975486","10506.9281825287","10734.0939071979","10841.9298539365","11357.2825565676","12183.0287055581","12763.1169726256","11919.6845613764","13044.5208476395","14359.5424808597","15323.7256960491","",
"Ghana","GHA","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3045.94654088653","3168.82434186095","3377.72362377418","3456.52939795276","3594.94053056918","3943.29345345421","4115.96991598097","4418.62227201116","4332.74683514242","4426.88830270743","4429.9901846073","4642.84091618396","4847.10398718942","5079.97071889915","5262.98048083939","5206.75216765405","5373.46062669148","","",
"Gibraltar","GIB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3572534.65868873","3728133.68469456","3778372.04075446","3607002.56198466","3732356.80033813","3812956.30586066","3952333.34238208","3871317.86568445","4021009.11491987","4104219.70240691","4454093.50349871","4823502.65132255","4944990.3758733","5128679.30655366","5227061.4051057","5207092.1316959","5420328.73025903","5245016.14635154","",
"Gambia, The","GMB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25016.9496712203","23745.5582088074","22878.7949348403","22974.0426672476","23824.2626139857","24609.9520770504","25326.6942153972","22506.6069035721","23046.0601133949","23004.2183257269","22007.5016948599","22254.5553887712","22208.2162638392","22709.5419379495","23797.8241369579","24712.716877571","24312.2185303105","24753.6328187415","25803.2660269575","26454.8067774793","",
"Guinea-Bissau","GNB","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384410.14444052","291430.943565585","333746.336780585","328197.044796204","337570.954006937","345178.215804425","337454.090464934","333197.110553255","348034.736074715","348829.12003505","349091.980662493","354824.650817892","355647.913369586","369202.258165216","383812.321988199","362335.521740116","372488.695152143","379630.091782781","389833.71494528","397188.760147377","404611.142134193","391046.110447564","425354.646979773","421427.609834786","434893.473116909","442850.954872653","452818.2480985","",
"Equatorial Guinea","GNQ","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3302926.09894991","4191984.99913666","4714327.29025862","4613631.06764993","4633996.28145237","3398611.01780261","3510868.48800569","3771519.21717174","3665760.45420911","3600730.77522984","3717921.49613774","3394825.93802452","2909397.9353953","2667990.23593393","2386899.68648311","2316789.18200644","2196675.61660671","1857627.30686178","","",
"Greece","GRC","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20215.5740437565","20716.2669447624","20437.7197686806","19701.3338504839","18720.8564147075","16655.6716094401","16046.8658655025","15703.4023330696","16078.808249375","16285.6668905855","16277.4711438997","16431.5781995911","16492.0595418826","16816.351635421","15396.7200752173","16630.3962066407","17496.138118645","","",
"Grenada","GRD","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165806.981192975","174243.757332379","188196.449509193","181646.515897918","207291.636135508","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","13563.9276804369","13709.5668250462","13797.847597164","14665.2545419366","14869.7249511924","15153.3434170391","15490.7269500276","15652.0189226899","16445.3746916486","16743.577506951","17250.4747349375","17734.9830227261","18545.6267535178","19379.6711894893","20174.3338305726","20004.9741061428","21205.0044547873","22486.7713417007","23086.61385798","23661.676228607","23786.8303858992","23241.4688498293","21838.237718384","20776.1578823748","20101.5035757181","19513.5045505481","18739.8370371176","18991.3301825732","19237.9828420662","19466.1577660251","19433.6898380306","19904.5776714712","20270.7567821317","20576.0271470202","20850.0646780205","21289.5951945616","21275.3007632518","21667.0190108678","22265.6510958576","22507.8637621031","22783.4342370435","22941.6597236585","23023.6453870746","23110.2871113051","23252.2428611349","23486.5079549838","24111.80679154","25050.3755818628","25573.4018602876","25097.1485995533","25165.2630275643","25625.5917699038","26059.4191354757","26429.0174901609","27003.4633252479","27654.8674953979","27938.9463068554","28298.9787329777","28797.9136953126","29566.7289502955","28609.9051919893","30291.5787082073","31263.6863377523","31945.8822728351","",
"Guam","GUM","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
